url,scrape_time,idx,title,local_area_name,pricing_indicative,about,address,cadastreinfo_part,key_info,pricing_details,facilities
https://www.finn.no/realestate/homes/ad.html?finnkode=354502162,2024-05-26 19:48:47,354502162,"Olsvik | Nyoppusset (2024) stor leilighet med 3 soverom, over to plan med terrasse og balkong! Garasjeplass m/lader!",,3 190 000 kr,"Om boligenSkjenlien 76 presenteres av Tobias N-Pedersen! Denne lekre og store 4-roms leiligheten er nyoppusset i 2024, og har svært flotte kvaliteter og en terrasse av god størrelse! På terrassen kan du nyte gode solforhold. Leiligheten kan by på så mangt - blant annet på god planløsning, 2 plan, 3 soverom, høye kvaliteter, terrasse. Ønsker du å benytte deg av kollektivtransport er nærmeste busstopp rett ved leiligheten! Nyoppusset i 2024Pusset opp av fagfolkNytt bad og toalettNytt kjøkkenNytt rørsystemNye gulv og dørerNymaltStor stue/kjøkken løsningEgen terrasse og balkongOver 100 kvm, 2 planGod planløsningGarasjeplass m/laderVeldrevet borettslag med vaktmester.BarnevennligKort kjørevei til butikk og senterFlotte turområder i nærhetenGåavstand til skole og barnehage Velkommen til en hyggelig visning!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Skjenlien 76, 5183 Olsvik",Kommunenr: 4601Gårdsnr: 123Bruksnr: 301Borettslag-navn: Grøntulien BorettslagBorettslag-orgnummer: 951528145Borettslag-andelsnummer: 89,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '3', 'Internt bruksareal': '110 m² (BRA-i)', 'Bruksareal': '117 m²', 'Eksternt bruksareal': '7 m² (BRA-e)', 'Balkong/Terrasse': '8 m² (TBA)', 'Etasje': '2', 'Byggeår': '1975', 'Energimerking': 'F - Rød', 'Rom': '4', 'Tomteareal': '54\xa0721 m² (eiet)', 'Bruttoareal': '117 m²'}","{'Totalpris': '3\xa0736\xa0490 kr', 'Omkostninger': '9\xa0490 kr', 'Fellesgjeld': '537\xa0000 kr', 'Felleskost/mnd.': '8\xa0023 kr', 'Fellesformue': '16\xa0855 kr', 'Formuesverdi': '957\xa0078 kr'}",Balkong/TerrasseBarnevennligRoligKabel-TVModerneSentraltGarasje/P-plassTurterrengOffentlig vann/kloakkUtsiktVaktmester-/vektertjenesteBredbåndstilknytningLademulighet
https://www.finn.no/realestate/homes/ad.html?finnkode=352495223,2024-05-26 19:48:48,352495223,Tiltalende enebolig i attraktivt og barnev. villaområde nær Asker sentrum. Fjordutsikt og utleiedel. Jansløkka skolekr.,,12 990 000 kr,"Om boligenTiltalende og sentrumsnær enebolig med fjordutsikt og atriumsfølelse. Godkjent og delvis oppusset utleiedel. Stor, solrik hage, samt skjermet og idyllisk atrium. Attraktivt og hyggelig villaområde i barnevennlig blindvei med gangavstand til buss, Jansløkka barneskole, Asker sentrum og turområder. Skiløypene starter ca. 100 meter fra eiendommen og tar deg til Semsvannet og videre innover i marka. Eldorado for den aktive- og friluftsglade.   - Fjordutsikt - Stor, solrik tomt med hage og skjermet atrium - Utleiedel (71 kvm)  - Tot. 6 sov - Tot. 3 bad + wc - Stue m/ peisovn - Moderne kjøkken m/ hvitevarer - Philips Hue system  - Mye oppbevaringsplass - Jansløkka skolekrets - Kort vei til buss/tog  - Rolig og tilbaketrukket, samtidig sentralt - Nærhet til marka med flotte tur- og skimuligheterMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Askerveien 2D, 1384 Asker",Kommunenr: 3203Gårdsnr: 2Bruksnr: 235,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '6', 'Internt bruksareal': '250 m² (BRA-i)', 'Bruksareal': '258 m²', 'Eksternt bruksareal': '8 m² (BRA-e)', 'Balkong/Terrasse': '30 m² (TBA)', 'Byggeår': '1974', 'Energimerking': 'F - Oransje', 'Tomteareal': '1\xa0015 m² (eiet)'}","{'Totalpris': '13\xa0333\xa0890 kr', 'Omkostninger': '343\xa0890 kr', 'Kommunale avg.': '16\xa0928 kr per år', 'Formuesverdi': '2\xa0368\xa0542 kr'}",Balkong/TerrasseBarnevennligGarasje/P-plassHageKabel-TVOffentlig vann/kloakkPeis/IldstedRoligSentraltUtsiktTurterreng
https://www.finn.no/realestate/homes/ad.html?finnkode=335859433,2024-05-26 19:48:55,335859433,Lekker toppleilighet | 2 faste garasjeplasser| Stor takterrasse | Heis | Gjennomgående høy standard og god planløsning,Mesnakvartalet,11 950 000 kr,"Om boligenVelkommen til en unik, stor og lekker toppleilighet i Mesnakvartalet.  Her får du 48 m2 solrik takterrasse, 2 stk. garasjeplasser,  heis og meget god standard.  Den flotte leiligheten har store vindusflater og gode lysforhold. Innh: Entré m/garderobe, romslig stue/spisestue, Sigdal kjøkken m/øy & integrerte hvitevarer,  2 bad/wc hvorav 1 med opplegg vaskemaskin, 2 soverom + tv-stue/soverom, walk-in m.m. Egen sportsbod i kjeller samt felles smørerom,  sykkelbod, snekkerbod m.m.  Fjernvarmeanlegg, balansert ventilasjonsanlegg, Zaptec ladeboks i garasjen.  Espern Express ligger i byggets 1. etg.   Beliggenheten er svært sentrumsnær like bak Lilletorget og gågata. Rolig og tilbaketrukket med kort veg til det meste. Den idylliske Mesnaelva er et fint utgangspunkt for trening og turer.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Nordsetervegen 3, 2615 Lillehammer",Kommunenr: 3405Gårdsnr: 200Bruksnr: 1973Seksjonsnr: 98,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '125 m² (BRA-i)', 'Bruksareal': '131 m²', 'Eksternt bruksareal': '6 m² (BRA-e)', 'Etasje': '4', 'Byggeår': '2020', 'Energimerking': 'B - Mørkegrønn', 'Tomteareal': '5\xa0388 m² (eiet)'}","{'Totalpris': '12\xa0251\xa0240 kr', 'Omkostninger': '301\xa0240 kr', 'Felleskost/mnd.': '6\xa0339 kr', 'Kommunale avg.': '29\xa0498 kr per år', 'Formuesverdi': '1\xa0519\xa0529 kr'}",TakterrasseBalkong/TerrasseBarnevennligBredbåndstilknytningGarasje/P-plassHeisKjæledyr tillattOffentlig vann/kloakkParkettSentraltUtsiktLademulighetBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=354390345,2024-05-26 19:48:56,354390345,Flott 3-roms endeleilighet med vestvendt balkong på hele 18 kvm - Garasjeplass - Fyring/varmtvann (a-konto) inkl.,Frydenberg / Løren,6 800 000 kr,"Om boligenJan Gunnar Grunden ved EIE Løren ønsker velkommen til Seljeveien 31!   Dette er en flott og meget innbydende 3-roms hjørneleilighet. Boligen består av entré, åpen stue- og kjøkkenløsning, to romslige soverom, et pent flislagt bad og en praktisk bod. Fra stuen er det utgang til en stor og luftig balkong på hele 18 kvm. Her vil man på solrike sommerdager ha sol gjennom store deler av dagen!   Her bor du sentralt til på Frydenberg/Løren med kort gangavstand til Løren T-banestasjon og alt hva Løren har å tilby. Det er i tillegg kort vei til skoler og barnehager.   Verdt å merke seg:  - Moderne fargevalg og flott parkettgulv. - Store vindusflater og lys inn fra to sider i stuen.  - A-konto fyring og varmtvann er inkl. i fellesutgiftene.  - Kjellerbod på ca. 5 kvm.  - Bygg fra 2013.  - Garasjeplass medfølger.  - Kiwi dagligvare i tilknytning til nabolaget - Kort avstand til Løren Torg, Vinslottet, Carl Berner og Grünerløkka.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Seljeveien 31, 0575 Oslo",Kommunenr: 301Gårdsnr: 126Bruksnr: 175Seksjonsnr: 12Borettslag-andelsnummer: 0,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '2', 'Internt bruksareal': '75 m² (BRA-i)', 'Bruksareal': '80 m²', 'Eksternt bruksareal': '5 m² (BRA-e)', 'Balkong/Terrasse': '18 m² (TBA)', 'Etasje': '3', 'Byggeår': '2013', 'Energimerking': 'D - Mørkegrønn', 'Rom': '3', 'Tomteareal': '563 m² (eiet)'}","{'Totalpris': '6\xa0982\xa0140 kr', 'Omkostninger': '182\xa0140 kr', 'Felleskost/mnd.': '5\xa0373 kr', 'Fellesformue': '70\xa0038 kr', 'Formuesverdi': '1\xa0784\xa0709 kr'}",BarnevennligBalkong/TerrasseGarasje/P-plassKabel-TVHeisOffentlig vann/kloakkParkettTurterrengVaktmester-/vektertjenesteSentraltBredbåndstilknytningModerneRoligLademulighetBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=343966969,2024-05-26 19:48:58,343966969,Topp-/endeleilighet over 2 plan på Bruket Brygge. 2 stuer og 3 soverom. Solfylt balkong med flott utsikt. Garasje. Heis.,Bruket Brygge / Gressvik,8 200 000 kr,"Om boligenAttraktiv og påkostet topp- og endeleilighet fra 2020 lengst syd på Bruket Brygge  Luftig utsyn som inkluderer elvenSolfylt balkong med motorisert markiseInnholdsrik og fleksibel romløsning med 2 stuer, 3 soverom, loftsetasje og opptil 5 meter innvendig høydeBruksvennlig og påkostet kjøkken fra SigdalModerne teknisk standard inkl. vannbåren gulvvarmeStor bod med over 16 kvm. gulvflate i loftsetasjen - tilgjengelig også fra fellesarealetHeis rett utenfor døren gir enkel adkomst til alle etasjer - loftet inkludertBiloppstillingsplass i felles garasjeanleggFå meter til byferge - kun 10. min til sentrumGangavstand til Pluss Onsøy Squash og TreningssenterNærhet til Gressvikmarka med mange turmuligheterMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Bruket 15, 1621 Gressvik",Kommunenr: 3107Gårdsnr: 48Bruksnr: 238Seksjonsnr: 18,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '139 m² (BRA-i)', 'Bruksareal': '139 m²', 'Balkong/Terrasse': '10 m² (TBA)', 'Etasje': '4', 'Byggeår': '2020', 'Energimerking': 'A - Gul', 'Rom': '4', 'Tomteareal': '13\xa0845 m² (eiet)'}","{'Totalpris': '8\xa0406\xa0000 kr', 'Omkostninger': '206\xa0000 kr', 'Felleskost/mnd.': '5\xa0469 kr', 'Eiendomsskatt': '11\xa0996 kr per år', 'Formuesverdi': '1\xa0569\xa0886 kr'}",Balkong/TerrasseBarnevennligBredbåndstilknytningGarasje/P-plassHeisKjæledyr tillattIngen gjenboereKabel-TVOffentlig vann/kloakkParkettRoligSentraltUtsiktVaktmester-/vektertjenesteTurterrengLademulighetBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=354258740,2024-05-26 19:48:59,354258740,Meget attraktiv 2-roms leilighet i populære krydderhagen|Romslig balkong på ca 7kvm med fritt utsyn|IN-ordning|Sentralt,,3 265 000 kr,"Om boligenVelkommen til Bøkkerveien 18! Her har du mulighet til å kapre en unik og delikat leilighet i hjertet av Løren, med god intern beliggenhet og fritt utsyn. Boligen holder gjennomgående god standard og har lekre løsninger hvor man kan flytte rett inn! Videre har leiligheten romslig soverom med god plass til garderobe, bad med stilrene fliser, og en solrik nordvestvendt balkong på 7 m² hvor du sitter lenge med kveldssolen. Til denne boligen medfølger det to romslige boder på til sammen 9,4 m²  Høydepunkter:   - Vannbåren varme tilknyttet fjernvarme - Balansert ventilasjon  - IN-ordning - Ved innbetaling vil F.K reduseres - Treningssenter i umiddelbar nærhet - Krydderhagen ble i 2020 også nominert til Oslo bys arkitekturpris. - Kort vei til nye butikker og spisesteder i ""Vinslottet""  VelkommenMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Bøkkerveien 18, 0579 Oslo",Kommunenr: 301Gårdsnr: 124Bruksnr: 278Borettslag-navn: Krydderhagen B3 BorettslagBorettslag-orgnummer: 916 101 279Borettslag-andelsnummer: 21,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '1', 'Internt bruksareal': '45 m² (BRA-i)', 'Bruksareal': '55 m²', 'Eksternt bruksareal': '10 m² (BRA-e)', 'Balkong/Terrasse': '7 m² (TBA)', 'Etasje': '5', 'Byggeår': '2017', 'Energimerking': 'D - Mørkegrønn', 'Rom': '2', 'Renovert år': '2017', 'Tomteareal': '507 m² (eiet)'}","{'Totalpris': '4\xa0651\xa0240 kr', 'Omkostninger': '1\xa0240 kr', 'Fellesgjeld': '1\xa0385\xa0000 kr', 'Felleskost/mnd.': '12\xa0426 kr', 'Fellesformue': '5\xa0766 kr', 'Formuesverdi': '1\xa0298\xa0734 kr'}",Balkong/TerrasseBarnevennligBredbåndstilknytningHeisKjæledyr tillattKabel-TVOffentlig vann/kloakkParkettRoligSentraltUtsiktTurterrengBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=354396680,2024-05-26 19:49:03,354396680,Nyoppført enebolig med godkjent utleieleilighet. Meget solrikt og barnevennlig. Lave kjøpsomkostninger.,Volden,7 290 000 kr,Om boligenVelkommen til Adamsrødveien 45A. Dette er en nyoppført enebolig med godkjent utleieleilighet som ikke er tatt i bruk. Her er alt nytt og det er bare å flytte rett inn. Dette er en bolig som passer ypperlig til barnefamilien. Her har man gode leieinntekter som dekker en god andel av eventuelle lånekostnader fra utleieleiligheten i underetasjen.  Eiendommen ligger i et nytt boligfelt i hyggelige omgivelser på Volden. Området er meget barnevennlig med kort vei til Volden barneskole. Kort vei er det også til barnehage og ungdomsskole.  Volden/Bliksekilen er et rolig område med badeplass og den flotte Essoskogen like i nærheten. Denne byr på fine turstier som også leder til sjøen og hyggelige badeplasser. Her kan en følge kysten til Skallevold og Ringshaug med noen av Vestfolds fineste og mest populære badestrender.   Velkommen til visning!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.,"Adamsrødveien 45A, 3153 Tolvsrød",Kommunenr: 3905Gårdsnr: 128Bruksnr: 88Borettslag-andelsnummer: 0,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '6', 'Internt bruksareal': '193 m² (BRA-i)', 'Bruksareal': '218 m²', 'Eksternt bruksareal': '25 m² (BRA-e)', 'Byggeår': '2022', 'Energimerking': 'A - Oransje', 'Rom': '5', 'Tomteareal': '460 m² (eiet)'}","{'Totalpris': '7\xa0326\xa0896 kr', 'Omkostninger': '36\xa0896 kr', 'Kommunale avg.': '29\xa0484 kr per år'}",BarnevennligBalkong/TerrasseGarasje/P-plassOffentlig vann/kloakkTurterrengModerneRolig
https://www.finn.no/realestate/homes/ad.html?finnkode=354201360,2024-05-26 19:49:06,354201360,ROMSLIG 3-ROMS SELVEIER MED ATTRAKTIV BELIGGENHET PÅ ROSENBORG PARK - PARKERING - INNGLASSET BALKONG - HEISADKOMST,Rosenborg,5 190 000 kr,"Om boligenVelkommen til Stadsing Dahls gate 9. En innbydende og romslig selveierleilighet med god beliggenhet på populære Rosenborg Park.  Leiligheten ligger pent til i byggets 3. etasje og, nyter en med det en lys og luftig atmosfære. Boligen tilbyr også moderne fasiliteter som fjernvarme, balansert ventilasjon og parkeringsplass i kjeller med heisadkomst. Her har du dagligvarebutikk i bygget, samt gangavstand til blant annet Midtbyen og Solsiden som kan skilte med en rekke butikker, spiseplasser og alt en skulle trenge i hverdagen.  Kort oppsummert: Fast parkeringsplass og sportsbod i felles kjeller. Herlig innglasset balkong på 6 kvm vendt mot sørvest. Store vindusflater i flere himmelretninger. Stue/kjøkken på hele 32,3 kvm. Praktisk fordypning ved entreen med flere muligheter. Søndagsåpen dagligvarebutikk i bygget. Nærhet til Solsiden, Sentrum og NTNU.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Stadsing Dahls gate 9, 7015 Trondheim",Kommunenr: 5001Gårdsnr: 410Bruksnr: 680Seksjonsnr: 67,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '2', 'Internt bruksareal': '74 m² (BRA-i)', 'Bruksareal': '87 m²', 'Eksternt bruksareal': '5 m² (BRA-e)', 'Innglasset balkong': '8 m² (BRA-b)', 'Etasje': '3', 'Byggeår': '2005', 'Energimerking': 'D - Mørkegrønn', 'Rom': '3', 'Tomteareal': '4\xa0719 m² (eiet)', 'Bruttoareal': '90 m²'}","{'Totalpris': '5\xa0367\xa0048 kr', 'Omkostninger': '131\xa0870 kr', 'Fellesgjeld': '45\xa0178 kr', 'Felleskost/mnd.': '4\xa0644 kr', 'Fellesformue': '2\xa0784 kr', 'Kommunale avg.': '12\xa0324 kr per år', 'Formuesverdi': '1\xa0110\xa0017 kr'}",BarnevennligBalkong/TerrasseGarasje/P-plassKabel-TVHeisOffentlig vann/kloakkParkettUtsiktVaktmester-/vektertjenesteSentraltBredbåndstilknytningModerneRoligBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=354495850,2024-05-26 19:49:07,354495850,"Lys og luftig 4-roms selveier med stor, solrik terrasse, garasjeplass og trappefri adkomst. Sentralt og barnevennlig.",Kolbotn,6 700 000 kr,"Om boligenKolbotn terrasse 5 er en lys og luftig 4-roms selveierleilighet med gjennomgående planløsning i første etasje. Det er trappefri adkomst fra felles inngang, og heis til garasjeplass og bod i kjeller. Mot syd har stuen utgang til en sydvendt, inntrukket terrasse på ca. 17 kvm, med utmerkede solforhold og utsyn til grønne fellesarealer.  Stuen er luftig med gode vindusflater, dels åpen kjøkkenløsning og plass til møblering i flere soner. Kjøkkenet har en klassisk pen innredning fra 2009, og ligger tilknyttet en mellomgang som kan fungere både som grovkjøkken og garderobe. Videre er det tre nordvendte soverom med garderobeskap og et flislagt bad med opplegg for vaskemaskin. Fra leiligheten er det gangavstand til alt sentrum har å by på, og kun 3-4 min fra skole, barnehage og togstasjonMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Kolbotn terrasse 5, 1410 Kolbotn",Kommunenr: 3207Gårdsnr: 240Bruksnr: 937Seksjonsnr: 9,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '100 m² (BRA-i)', 'Eksternt bruksareal': '4 m² (BRA-e)', 'Balkong/Terrasse': '17 m² (TBA)', 'Etasje': '1', 'Byggeår': '1996', 'Energimerking': 'D - Oransje', 'Tomt': 'Eiet', 'Boligselgerforsikring': 'Ja'}","{'Totalpris': '6\xa0878\xa0400 kr', 'Omkostninger': '178\xa0400 kr', 'Felleskost/mnd.': '6\xa0250 kr', 'Fellesformue': '32\xa0954 kr', 'Kommunale avg.': '8\xa0842 kr per år', 'Formuesverdi': '1\xa0285\xa0995 kr'}",
https://www.finn.no/realestate/homes/ad.html?finnkode=354495376,2024-05-26 19:49:09,354495376,"Pen og moderne 3-roms leilighet med høy standard - Plassbygget, skjermet uteplass på 12 kvm - 1 min T-bane - Parkering*",HASLUM,3 860 000 kr,"Om boligenLeiligheten har en god planløsning og holder en gjennomgående høy standard. Hyggelig uteplass med plassbygde benker og skreddersydde puter fra 2019. Fra leiligheten er det få min. gange til Avløs T-banestasjon og flotte turområder. Ellers rolig og tilbaketrukket beliggende med fine, samt bilfrie fellesarealer. Høydepunkter: Bad fra 2011, med delvis oppgradert innredning fra 2017Kjøkken fra 2018, med integrerte hvitevarer fra BoschFliser entré, laminat og listverk 2018Nye vinduer 2022 og balkongdør 2020To gode soveromDedikert spiseområdeOppgradert VA og elanleggIngen dok.avgift2 kvm kjellerbod og innvendig walk-in med plassbygget hylleløsningMulighet for å leie av garasje-/parkeringsplass og ekstra bod etter søknad/venteliste.Perfekt førstegangskjøp. Her kan du flytte rett inn!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Durudveien 14A, 1344 Haslum",Kommunenr: 3201Gårdsnr: 5Bruksnr: 72Borettslag-navn: Durud borettslag a/lBorettslag-orgnummer: 952265334Borettslag-andelsnummer: 261,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '2', 'Internt bruksareal': '45 m² (BRA-i)', 'Bruksareal': '47 m²', 'Eksternt bruksareal': '2 m² (BRA-e)', 'Balkong/Terrasse': '12 m² (TBA)', 'Etasje': '1', 'Byggeår': '1966', 'Energimerking': 'D - Rød', 'Rom': '3', 'Tomteareal': '45\xa0838 m²'}","{'Totalpris': '3\xa0978\xa0450 kr', 'Omkostninger': '9\xa0450 kr', 'Fellesgjeld': '109\xa0000 kr', 'Felleskost/mnd.': '3\xa0067 kr', 'Fellesformue': '13\xa0212 kr', 'Formuesverdi': '886\xa0862 kr'}",Balkong/TerrasseParkettBarnevennligRoligModerneSentraltGarasje/P-plassTurterrengOffentlig vann/kloakkBredbåndstilknytningLademulighet
https://www.finn.no/realestate/homes/ad.html?finnkode=354270638,2024-05-26 19:49:11,354270638,"Fantastisk loftsleilighet i klassisk bygård med takterrasse | 3 store soverom | 2 bad fra 2022 | 3,48M under taket",FROGNER/VIKA,9 500 000 kr,"Om boligenVelkommen til en rålekker 4-roms leilighet i byggets toppetasje (5.e) med usjenert og solrik takterrasse. Innvendig får du en god planløsning med luftige rom og en særdeles stilren og delikat atmosfære med moderne touch. Leiligheten er fra 2004 i en klassisk bygård fra 1894, og holder en god standard med store oppgraderinger i nyere tid. Leiligheten har god plass til oppbevaring innvendig, samt kjellerbod.  Verdt å merke seg: - Moderne standard - 124 kvm gulvareal - Opp mot 3,48M takhøyde - 3 store soverom - 2 rålekre bad fra 2022 - Usjenert takterrasse m/gode solforhold - Takvinduer og trebjelker - 1-stavs parkett - Umiddelbar nærhet til et godt kollektivtilbud - Gangavstand til restauranter og barer, samt koselige caféer og butikker - Nærhet til barnehage, skole og høyere utdanningMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Løkkeveien 10, 0253 Oslo",Kommunenr: 301Gårdsnr: 209Bruksnr: 102Seksjonsnr: 1Borettslag-navn: Pipervika BorettslagBorettslag-orgnummer: 998490251Borettslag-andelsnummer: 20,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '3', 'Internt bruksareal': '105 m² (BRA-i)', 'Bruksareal': '109 m²', 'Eksternt bruksareal': '4 m² (BRA-e)', 'Balkong/Terrasse': '10 m² (TBA)', 'Etasje': '5', 'Byggeår': '1894', 'Energimerking': 'G - Oransje', 'Rom': '4', 'Tomteareal': '608 m² (eiet)'}","{'Totalpris': '9\xa0501\xa0240 kr', 'Omkostninger': '1\xa0240 kr', 'Felleskost/mnd.': '4\xa0558 kr', 'Fellesformue': '22\xa0158 kr', 'Formuesverdi': '2\xa0475\xa0774 kr'}",TakterrasseAirconditionBalkong/TerrasseBarnevennligBredbåndstilknytningKjæledyr tillattIngen gjenboereKabel-TVOffentlig vann/kloakkParkettPeis/IldstedSentralt
https://www.finn.no/realestate/homes/ad.html?finnkode=354407348,2024-05-26 19:49:12,354407348,"Lekker, kjedet enebolig fra 2023 med flotte sol og utsiktsforhold! Dobbelgarasje, hage og takterrasse nær marka!",Løkenåsen - Fetsund,6 590 000 kr,"Om boligenDette er en lekker og tidsriktig enebolig i kjede, i et barnevennlig og attraktivt område. Rundt boligen er det en lettstelt hage, asfaltert gårdsplass og dobbelgarasje med mulighet for elbillader. På bakkeplan har boligen en terrasse på en side, og over garasjen er det en herlig takterrasse på ca. 41 kvm med flotte solforhold og nydelig utsikt.  Boligen fra 2023  fremstår som ny, med liten bruksslitasje og gjennomgående god standard med påkostede løsninger og tilvalg. Planløsningen er familievennlig med to nydelige stuer   en med peisovn og 2 pene bad . Flott kjøkken hvor alle hvitevarer integrert. Videre er det tre soverom, omkledningsrom og entré.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Tømmerlunna 12, 1900 Fetsund",Kommunenr: 3205Gårdsnr: 439Bruksnr: 184Seksjonsnr: 6,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '125 m² (BRA-i)', 'Bruksareal': '166 m²', 'Eksternt bruksareal': '41 m² (BRA-e)', 'Balkong/Terrasse': '46 m² (TBA)', 'Etasje': '2', 'Byggeår': '2023', 'Energimerking': 'B - Rød', 'Rom': '5', 'Tomteareal': '259 m² (eiet)'}","{'Totalpris': '6\xa0751\xa0240 kr', 'Omkostninger': '161\xa0240 kr', 'Felleskost/mnd.': '2\xa0184 kr', 'Kommunale avg.': '26\xa0525 kr per år'}",Balkong/TerrasseBarnevennligBredbåndstilknytningGarasje/P-plassHageKjæledyr tillattIngen gjenboereKabel-TVOffentlig vann/kloakkParkettPeis/IldstedRoligSentraltUtsiktTurterrengBalansert ventilasjon
